EmployeeID ,Name,Department,grossincome,Deductions,Age,regime
610,Employee_610,HR,720337,190525,33,Old
611,Employee_611,HR,1217977,17453,55,Old
612,Employee_612,HR,934459,125848,29,Old
613,Employee_613,Operations,1627286,448541,40,New
614,Employee_614,IT,490690,447706,26,New
615,Employee_615,HR,1238646,473012,48,New
616,Employee_616,IT,409496,381309,34,Old
617,Employee_617,Marketing,892698,54993,53,Old
618,Employee_618,Finance,1676075,377924,52,Old
619,Employee_619,Marketing,806782,50706,58,Old
620,Employee_620,Marketing,1719962,178889,23,Old
621,Employee_621,Operations,1988723,462760,28,Old
622,Employee_622,Finance,508710,96434,32,Old
623,Employee_623,Marketing,547608,191782,32,Old
624,Employee_624,Marketing,1376855,55799,44,Old
625,Employee_625,Finance,281991,124586,52,Old
626,Employee_626,Finance,554824,65964,29,Old
627,Employee_627,Marketing,1538733,451894,53,New
628,Employee_628,Finance,1300708,207222,42,New
629,Employee_629,Marketing,455069,364523,52,New
630,Employee_630,Marketing,685714,196510,22,New
631,Employee_631,Operations,883444,114987,34,Old
632,Employee_632,HR,876503,475439,32,New
633,Employee_633,Marketing,1340203,329070,50,New
634,Employee_634,IT,322772,8801,25,New
635,Employee_635,HR,1477991,439264,57,New
636,Employee_636,HR,1176230,307288,36,New
637,Employee_637,HR,865582,361622,24,Old
638,Employee_638,Operations,1177469,146220,50,New
639,Employee_639,Marketing,1761853,117364,42,New
640,Employee_640,Operations,1507589,349963,23,Old
641,Employee_641,Marketing,1665741,155933,27,New
642,Employee_642,Operations,1264692,498264,52,Old
643,Employee_643,Operations,906412,459933,45,Old
644,Employee_644,IT,1824233,158552,38,Old
645,Employee_645,Operations,904177,23637,26,Old
646,Employee_646,Finance,433982,311765,23,New
647,Employee_647,IT,1987139,458520,33,New
648,Employee_648,Operations,405383,52431,26,Old
649,Employee_649,HR,491799,104937,41,New
650,Employee_650,Finance,388874,487137,29,Old
651,Employee_651,Finance,1820496,323316,22,New
652,Employee_652,Finance,1131697,30437,27,New
653,Employee_653,IT,411284,406365,32,Old
654,Employee_654,Operations,1934712,412887,24,New
655,Employee_655,Operations,636441,28119,52,Old
656,Employee_656,HR,1439658,182189,49,Old
657,Employee_657,HR,413807,235389,26,New
658,Employee_658,Finance,1445099,414495,47,New
659,Employee_659,HR,1952748,335979,37,Old
660,Employee_660,IT,673818,235882,52,Old
661,Employee_661,Operations,1529615,262157,49,New
662,Employee_662,Finance,1138713,403019,28,New
663,Employee_663,HR,1484468,481113,59,New
664,Employee_664,IT,1986272,65805,30,New
665,Employee_665,IT,442718,23201,56,Old
666,Employee_666,HR,917167,262636,48,New
667,Employee_667,Operations,747374,33634,33,New
668,Employee_668,HR,1334213,412976,46,Old
669,Employee_669,Finance,675243,409042,50,New
670,Employee_670,HR,1931143,353965,52,Old
671,Employee_671,IT,569478,312919,55,Old
672,Employee_672,HR,1924833,393690,54,New
673,Employee_673,Operations,787371,119090,48,New
674,Employee_674,Marketing,1343604,79676,23,Old
675,Employee_675,HR,1870415,11798,35,Old
676,Employee_676,Operations,862643,464319,34,New
677,Employee_677,Operations,1866888,82160,45,Old
678,Employee_678,IT,462399,82751,26,Old
679,Employee_679,Operations,1763728,471718,55,Old
680,Employee_680,Operations,407627,187482,44,Old
681,Employee_681,Operations,1788351,308032,40,Old
682,Employee_682,Operations,1749125,316191,51,Old
683,Employee_683,Finance,1792210,493505,37,Old
684,Employee_684,Finance,1021482,376784,55,New
685,Employee_685,IT,470888,369758,32,Old
686,Employee_686,HR,617972,50955,35,New
687,Employee_687,Operations,1310172,248465,36,Old
688,Employee_688,HR,1987333,400198,56,New
689,Employee_689,HR,1630360,169936,28,Old
690,Employee_690,IT,1041464,388442,50,New
691,Employee_691,Operations,1029119,477334,43,New
692,Employee_692,Operations,377175,90490,44,New
693,Employee_693,Marketing,1401624,306409,45,New
694,Employee_694,HR,593807,51313,56,Old
695,Employee_695,HR,1254853,49350,31,Old
696,Employee_696,Finance,1048292,151450,29,Old
697,Employee_697,Marketing,333332,376312,33,Old
698,Employee_698,Finance,1489091,254406,50,New
699,Employee_699,Finance,1969819,253179,50,Old
700,Employee_700,Finance,486885,205887,44,Old
701,Employee_701,IT,581864,295068,47,Old
702,Employee_702,IT,1547931,349737,58,Old
703,Employee_703,Finance,964752,384634,53,New
704,Employee_704,Marketing,982733,12312,59,Old
705,Employee_705,HR,634758,297497,27,Old
706,Employee_706,Marketing,1517589,118744,29,New
707,Employee_707,Operations,1735410,236745,38,New
708,Employee_708,IT,549760,222522,33,Old
709,Employee_709,HR,294515,283336,43,New
710,Employee_710,HR,1399070,153522,35,Old
711,Employee_711,Operations,1939549,141504,55,Old
712,Employee_712,Operations,1436664,193297,40,Old
713,Employee_713,Finance,1832974,363692,27,Old
714,Employee_714,IT,419601,103991,39,New
715,Employee_715,IT,933282,83711,57,New
716,Employee_716,Marketing,496177,201676,58,New
717,Employee_717,Finance,1509281,146367,59,New
718,Employee_718,Finance,1703785,11774,36,Old
719,Employee_719,Finance,212938,120107,59,New
720,Employee_720,Finance,1379418,148262,30,New
721,Employee_721,IT,1194199,429502,27,Old
722,Employee_722,IT,1512994,212397,23,Old
723,Employee_723,Finance,625031,492666,37,New
724,Employee_724,Marketing,1717810,233552,22,Old
725,Employee_725,HR,1398609,77427,51,Old
726,Employee_726,HR,1268620,92513,54,Old
727,Employee_727,Marketing,1347948,331158,22,New
728,Employee_728,Finance,1139479,231959,37,New
729,Employee_729,IT,1525426,211924,38,New
730,Employee_730,HR,1385622,322400,59,Old
731,Employee_731,Operations,538608,264549,39,New
732,Employee_732,Operations,745501,254652,43,Old
733,Employee_733,Marketing,1774814,103743,43,New
734,Employee_734,Finance,1502619,194702,56,Old
735,Employee_735,HR,1988949,251968,52,Old
736,Employee_736,Finance,1204735,358334,48,New
737,Employee_737,HR,1573464,460987,57,New
738,Employee_738,Marketing,873131,318859,25,New
739,Employee_739,Marketing,1711602,12466,26,New
740,Employee_740,Operations,1021485,262575,46,Old
741,Employee_741,Finance,448966,284781,52,New
742,Employee_742,Operations,645292,397568,35,Old
743,Employee_743,Finance,1386693,73745,51,Old
744,Employee_744,Operations,1568343,41317,33,New
745,Employee_745,IT,1278290,185838,48,Old
746,Employee_746,IT,889746,139150,45,New
747,Employee_747,IT,1620003,425515,51,New
748,Employee_748,IT,1519282,237866,39,New
749,Employee_749,HR,517192,8543,35,Old
750,Employee_750,IT,555439,389934,40,New
751,Employee_751,Marketing,212026,492843,43,New
752,Employee_752,Marketing,306147,56052,47,Old
753,Employee_753,HR,1804453,492699,28,New
754,Employee_754,IT,1881063,27064,49,New
755,Employee_755,IT,1083706,77287,59,Old
756,Employee_756,IT,488988,85442,26,New
757,Employee_757,Operations,552559,125550,57,Old
758,Employee_758,Finance,1457150,481848,39,Old
759,Employee_759,Operations,1462916,19425,35,Old
760,Employee_760,Finance,254708,318625,44,Old
761,Employee_761,IT,657141,82347,35,Old
762,Employee_762,IT,1843689,481330,53,Old
763,Employee_763,Operations,1824438,77317,26,Old
764,Employee_764,Operations,1596268,485042,43,Old
765,Employee_765,Finance,612028,55530,49,Old
766,Employee_766,Marketing,1480985,348243,33,New
767,Employee_767,Finance,1959245,293032,39,New
768,Employee_768,Operations,1837094,163563,57,New
769,Employee_769,Operations,1503027,430568,52,Old
770,Employee_770,HR,1027013,157748,34,Old
771,Employee_771,Operations,1495750,332980,41,Old
772,Employee_772,HR,639844,173535,57,New
773,Employee_773,Marketing,1468276,377622,28,New
774,Employee_774,Finance,487249,316134,44,New
775,Employee_775,Finance,714539,91544,55,Old
776,Employee_776,HR,531301,68627,53,Old
777,Employee_777,Finance,1674234,418437,42,New
778,Employee_778,Operations,1243840,251037,27,New
779,Employee_779,IT,1597955,230942,37,Old
780,Employee_780,HR,970802,133345,56,New
781,Employee_781,Finance,464491,484053,41,New
782,Employee_782,HR,950382,77843,32,Old
783,Employee_783,HR,348182,449529,53,New
784,Employee_784,IT,393242,34251,35,Old
785,Employee_785,Operations,1122427,444802,45,Old
786,Employee_786,HR,907161,235765,52,Old
787,Employee_787,Finance,655987,79418,38,New
788,Employee_788,Marketing,324926,452100,46,Old
789,Employee_789,HR,281147,319764,30,Old
790,Employee_790,HR,1558855,15040,43,Old
791,Employee_791,IT,1792063,469893,56,New
792,Employee_792,Operations,1431784,181950,58,New
793,Employee_793,Marketing,1678367,404185,38,New
794,Employee_794,Finance,420868,18162,49,Old
795,Employee_795,Marketing,320787,70435,22,New
796,Employee_796,Finance,1164237,266989,30,New
797,Employee_797,Operations,314427,123504,34,New
798,Employee_798,Finance,348063,341811,53,New
799,Employee_799,IT,877913,395802,49,Old
800,Employee_800,IT,1469358,10037,52,Old
801,Employee_801,IT,811781,327670,29,Old
802,Employee_802,IT,688633,355058,29,Old
803,Employee_803,Marketing,999203,150765,55,Old
804,Employee_804,Operations,1374183,359306,44,Old
805,Employee_805,Finance,971122,64090,31,New
806,Employee_806,Finance,1135802,400667,58,New
807,Employee_807,IT,279876,70560,46,New
808,Employee_808,IT,692108,404178,54,New
809,Employee_809,HR,367071,499076,25,Old
810,Employee_810,Operations,1975823,495167,28,Old
811,Employee_811,Marketing,655884,356696,54,New
812,Employee_812,Finance,1711166,283588,23,New
813,Employee_813,HR,1709301,307587,53,Old
814,Employee_814,HR,1492298,152578,26,New
815,Employee_815,Finance,1745140,436600,38,New
816,Employee_816,Marketing,537927,364373,33,New
817,Employee_817,HR,768728,379458,33,Old
818,Employee_818,HR,755943,29248,56,Old
819,Employee_819,Operations,767327,444378,42,Old
820,Employee_820,Marketing,517399,178762,42,New
821,Employee_821,HR,272219,394665,23,Old
822,Employee_822,Marketing,910349,467841,42,New
823,Employee_823,Finance,1867458,248824,36,New
824,Employee_824,IT,1569315,73008,32,Old
825,Employee_825,HR,894911,327453,31,Old
826,Employee_826,Operations,918590,48237,39,Old
827,Employee_827,Finance,566042,394111,44,Old
828,Employee_828,Marketing,1539091,433948,52,Old
829,Employee_829,Finance,1711150,275248,47,Old
830,Employee_830,HR,359950,88230,23,Old
831,Employee_831,Marketing,367229,357410,28,New
832,Employee_832,IT,1254490,39980,45,Old
833,Employee_833,Finance,1463348,266057,53,New
834,Employee_834,HR,1537900,79990,47,Old
835,Employee_835,Operations,1121192,175632,44,New
836,Employee_836,Marketing,1065048,276698,35,New
837,Employee_837,Finance,1476137,358193,50,Old
838,Employee_838,Finance,1436011,182059,46,Old
839,Employee_839,IT,819501,167057,52,Old
840,Employee_840,IT,620576,488514,23,New
841,Employee_841,Operations,762093,53167,23,Old
842,Employee_842,Operations,606669,252605,44,Old
843,Employee_843,HR,1375175,176500,32,New
844,Employee_844,HR,878063,334382,50,New
845,Employee_845,Operations,1438669,251150,56,New
846,Employee_846,Operations,1322752,198795,30,New
847,Employee_847,Marketing,294799,22038,53,New
848,Employee_848,IT,822673,420435,51,New
849,Employee_849,HR,959942,402487,36,New
850,Employee_850,IT,1337495,294541,35,New
851,Employee_851,IT,1124914,79491,38,Old
852,Employee_852,Operations,805750,34602,43,Old
853,Employee_853,Marketing,379340,59471,51,New
854,Employee_854,Finance,889608,198222,38,New
855,Employee_855,Marketing,1279735,442443,37,New
856,Employee_856,Marketing,242039,364225,29,New
857,Employee_857,IT,957262,28116,52,New
858,Employee_858,Marketing,1296376,273818,33,Old
859,Employee_859,HR,502905,415685,54,New
860,Employee_860,IT,818914,272590,33,New
861,Employee_861,HR,679319,129809,46,Old
862,Employee_862,Finance,1366944,287904,59,New
863,Employee_863,IT,899023,6963,39,New
864,Employee_864,Finance,1853767,375425,40,Old
865,Employee_865,IT,1157916,212074,24,New
866,Employee_866,Operations,1367574,163334,56,New
867,Employee_867,Marketing,441324,10177,26,New
868,Employee_868,Operations,709662,16160,56,Old
869,Employee_869,Finance,628583,370020,48,New
870,Employee_870,Marketing,1762096,12543,58,New
871,Employee_871,IT,1570614,374355,42,Old
872,Employee_872,Marketing,433229,480378,37,Old
873,Employee_873,HR,1037876,44278,49,New
874,Employee_874,Marketing,1151773,427823,46,New
875,Employee_875,HR,261748,221907,54,New
876,Employee_876,Marketing,1289766,153293,38,New
877,Employee_877,HR,1288894,401539,51,New
878,Employee_878,Finance,892378,319249,25,New
879,Employee_879,Operations,324078,243913,23,New
880,Employee_880,IT,239759,343295,30,Old
881,Employee_881,Marketing,1002930,260980,52,Old
882,Employee_882,Operations,750277,334112,46,New
883,Employee_883,IT,1744502,421454,58,Old
884,Employee_884,IT,1929504,242031,57,New
885,Employee_885,HR,579179,330974,26,New
886,Employee_886,Finance,1053009,341111,45,New
887,Employee_887,Finance,567375,144402,45,New
888,Employee_888,Operations,1232203,180225,50,Old
889,Employee_889,Finance,885459,275755,52,New
890,Employee_890,Marketing,1076332,281016,58,New
891,Employee_891,Finance,633855,316599,40,New
892,Employee_892,Operations,1091111,302074,44,New
893,Employee_893,Finance,485626,339166,56,Old
894,Employee_894,Marketing,1579932,67714,27,New
895,Employee_895,HR,1697053,129906,27,Old
896,Employee_896,Operations,1228825,487010,58,Old
897,Employee_897,HR,680533,446932,51,New
898,Employee_898,HR,1016480,375866,22,New
899,Employee_899,HR,1120569,333848,29,New
900,Employee_900,IT,1643828,5415,49,Old
901,Employee_901,IT,1808678,81441,46,Old
902,Employee_902,HR,915054,116736,54,New
903,Employee_903,Operations,1658716,75779,59,New
904,Employee_904,Marketing,591637,480285,35,Old
905,Employee_905,Marketing,1308780,228628,32,New
906,Employee_906,Finance,1805708,355588,23,Old
907,Employee_907,Operations,448827,469651,51,Old
908,Employee_908,IT,445256,497358,51,Old
909,Employee_909,HR,544087,109448,25,Old
910,Employee_910,Finance,221518,277032,34,New
911,Employee_911,Marketing,610275,181371,28,New
912,Employee_912,IT,1795916,129790,59,Old
913,Employee_913,IT,794091,63765,24,New
914,Employee_914,HR,271524,198786,30,Old
915,Employee_915,Marketing,948870,20935,35,New
916,Employee_916,Operations,1767431,340146,32,Old
917,Employee_917,IT,1076004,347775,58,New
918,Employee_918,HR,791309,474945,35,New
919,Employee_919,Operations,935609,6320,40,Old
920,Employee_920,Marketing,482187,313176,29,New
921,Employee_921,IT,1250995,82763,28,Old
922,Employee_922,Operations,1960828,416123,28,New
923,Employee_923,Operations,1370407,305146,24,Old
924,Employee_924,Operations,968976,443054,24,New
925,Employee_925,IT,1874663,43912,39,New
926,Employee_926,IT,1134644,267696,54,Old
927,Employee_927,Finance,636700,25140,58,Old
928,Employee_928,Marketing,1443517,90591,49,New
929,Employee_929,HR,1424858,184809,57,New
930,Employee_930,Operations,540641,38367,37,Old
931,Employee_931,Finance,832899,216706,36,Old
932,Employee_932,HR,1386135,29061,50,Old
933,Employee_933,Finance,786400,363734,39,Old
934,Employee_934,IT,1148614,478552,40,New
935,Employee_935,Operations,1487616,309268,50,New
936,Employee_936,HR,1002792,443854,27,New
937,Employee_937,HR,957739,489331,48,New
938,Employee_938,HR,1994354,400198,28,New
939,Employee_939,HR,1240206,383466,48,New
940,Employee_940,HR,1593758,373278,40,Old
941,Employee_941,Finance,1755381,302909,38,New
942,Employee_942,Operations,1190671,349750,32,Old
943,Employee_943,IT,465161,363566,26,Old
944,Employee_944,IT,548405,114910,23,Old
945,Employee_945,IT,391196,321825,33,Old
946,Employee_946,IT,1994234,461448,32,New
947,Employee_947,Finance,1692741,329493,31,Old
948,Employee_948,Marketing,1962204,105063,49,Old
949,Employee_949,Operations,790608,68474,28,New
950,Employee_950,HR,1483643,165585,35,Old
951,Employee_951,Marketing,1985237,289736,34,Old
952,Employee_952,IT,1644988,379340,26,New
953,Employee_953,Marketing,537232,290762,29,Old
954,Employee_954,Operations,1429362,56632,22,New
955,Employee_955,HR,1542641,413625,26,New
956,Employee_956,HR,1054967,14529,32,New
957,Employee_957,Operations,1313926,389308,31,New
958,Employee_958,Operations,381417,29154,36,New
959,Employee_959,IT,440678,37882,50,Old
960,Employee_960,HR,543275,49917,46,New
961,Employee_961,Marketing,1270639,87488,27,New
962,Employee_962,Finance,1889980,20701,32,New
963,Employee_963,Finance,1713528,211353,38,New
964,Employee_964,Operations,1589666,225943,36,New
965,Employee_965,IT,1425619,73225,37,Old
966,Employee_966,Finance,334670,386422,23,Old
967,Employee_967,HR,210564,188564,57,New
968,Employee_968,Operations,966412,7988,40,Old
969,Employee_969,Marketing,951794,40919,59,New
970,Employee_970,Operations,1765515,184498,42,New
971,Employee_971,Marketing,511869,188239,32,New
972,Employee_972,Operations,1858998,14013,24,Old
973,Employee_973,Operations,305940,437329,55,New
974,Employee_974,Operations,1177444,139646,39,New
975,Employee_975,Marketing,786373,234088,36,Old
976,Employee_976,Marketing,1790726,12838,46,New
977,Employee_977,Operations,1520985,492115,36,Old
978,Employee_978,Finance,1389353,36368,51,Old
979,Employee_979,IT,386351,37228,38,New
980,Employee_980,IT,1835335,252368,39,Old
981,Employee_981,IT,1339656,447927,52,New
982,Employee_982,Marketing,673050,313241,39,Old
983,Employee_983,Marketing,656195,191845,56,Old
984,Employee_984,Finance,517972,426855,34,Old
985,Employee_985,IT,1739998,413039,35,New
986,Employee_986,IT,1627604,159582,57,Old
987,Employee_987,Operations,1880871,134802,39,New
988,Employee_988,Marketing,1818968,305477,26,New
989,Employee_989,IT,1813798,271579,35,New
990,Employee_990,Finance,978894,305562,46,Old
991,Employee_991,Finance,1778914,62955,33,Old
992,Employee_992,IT,1947888,326651,49,New
993,Employee_993,Marketing,1728362,56033,56,New
994,Employee_994,Finance,1228520,222161,22,New
995,Employee_995,Operations,1519204,340116,24,New
996,Employee_996,Finance,1573368,107012,28,New
